0.000000, -3.558248, 1.515459, 0.969081, 0.630583, -3.608237, -2.647117, -2.128864, 1.344881, 2.650763, 2.540304, -1.505480, -1.463971, -0.172901, 1.835418, -2.558087, -3.733236, 2.861181, -1.444776, -1.073576, 0.129542, 1.923384, 1.007779, -3.602160, -2.634926, 1.930020, 0.107303, -1.116252, -1.676414, -0.306313, -0.737609, 0.570880, 0.357644, -2.484654, 1.164710, -0.932605, 1.745874, 0.133197, -1.056046, 1.031842, -2.282307, -1.844721, 2.199029, -0.013765, -0.781205, 0.513256, -1.066940, -2.182699, -1.651791, 3.300609, -2.336150, -1.204298, -0.481801, -6.036344, -1.272764, 3.291438, 0.204731, -0.842530, -1.176966, -0.012858, -0.824704, 1.746717, -1.845693, 0.008138, -1.514333, 0.357485, -1.297829, -3.659642, -2.351714, -0.846677, -3.018928, 0.127010, -0.525305, -1.359235, 1.952381, 0.707993, 4.192367, 1.810847, 0.990319, 2.791475, 1.595412, -5.324836, 0.169822, -0.278852, 1.019218, -2.321992, 0.283295, -1.693073, -3.986589, -1.088081, 0.571337, -1.496975, 2.035830, 0.280602, -4.271250, -0.361004, 2.188862, -2.762637, -0.797050, 1.982944, -2.909462, 1.820064, 0.174636, -0.994586, -3.656561, 0.035625, -0.719546, 2.866899, 0.812530, -1.025409, 0.877008, -0.725383, -0.495815, -1.027422, -0.512524, -6.361860, -0.334828, 0.676236, -0.155282, 2.756833, -1.808731, 2.608910, 1.365918, 1.081342, -0.030833, -0.496428, -0.217947, -2.070930, 1.442363, -0.936027, -3.293194, -1.800749, 1.453274, -5.126895, -0.479237, -0.556449, -2.742645, 2.604841, -2.436766, -0.837280, 1.190534, 0.841321, -0.047811, 2.912533, 1.879447, -0.461305, -2.807485, 0.911697, -1.915178, 0.531754, 3.795092, 1.530965, -0.352909, -1.019090, -0.641952, -2.199100, 0.009626, 1.430948, -0.171392, 2.424128, -0.994091, 3.280169, -2.286192, -0.578819, 
0.312500, -2.622640, 1.005205, -0.077244, 1.088774, -2.675620, -2.605186, -0.878132, 1.189546, 2.284308, 2.307272, -0.949450, -0.554242, 0.654369, 2.155304, -3.340558, -3.432882, 2.244726, -0.838758, -0.894682, -0.502661, 1.222700, 0.680874, -3.208544, -2.277870, 2.879422, 0.604069, -1.287882, -2.583519, 0.695274, 0.774598, -1.351240, 1.067727, -2.628209, 1.319312, 0.965955, 1.013574, 1.186359, -0.341324, 1.274823, -1.346822, -2.291315, 2.700799, -0.955537, -2.823381, 1.054638, -1.253159, -1.407186, -2.012936, 3.291759, -0.957854, 0.686938, 0.044627, -6.326261, -0.249327, 2.917781, 0.067097, -0.109742, -0.814234, 0.992147, -1.601499, 2.339918, -0.669912, -0.982645, -1.047109, 0.151248, -2.234902, -2.794164, -2.022979, 0.529422, -2.052009, -0.064336, -0.036169, -0.691022, 3.290576, 0.931321, 3.484421, 1.666743, 1.187768, 1.990084, 0.787551, -3.787544, 0.334495, 0.043536, 0.051811, -2.612580, 0.200409, -0.176838, -2.349382, -0.256416, -0.071973, 0.132480, 2.771853, -0.404335, -4.052744, -0.789471, 2.715290, -3.289981, -3.606193, 1.396335, -2.365944, 1.894344, 0.993545, -0.604633, -4.612677, 1.238384, -0.171084, 2.393694, 1.032013, -0.733050, 0.682306, 0.295064, -0.012599, -1.886126, 0.991809, -5.093306, -0.126454, 0.855130, 0.082938, 4.435361, -1.732743, 4.211388, 1.730420, 1.336835, 0.136098, -0.369169, -0.101431, -1.629890, 0.732585, 0.683053, -2.338848, -4.358671, 2.311245, -3.629031, 1.053478, -0.152091, -1.504730, 3.541731, -1.312987, -0.122558, 1.118634, 0.293896, -1.399008, 3.093991, 1.625114, -0.580873, -1.516225, 0.782425, -1.933062, 0.204850, 4.050585, 0.510518, -1.195256, -0.829698, 0.460160, -1.755618, -0.965838, 2.544474, 1.325007, 1.691829, -0.215344, 2.099444, -2.643492, -0.368736, 
0.625000, -3.315206, -0.341170, 0.345363, 0.285124, -3.999716, -2.690879, -1.506122, 1.516634, 3.727118, 0.806479, -2.303088, -0.354535, -0.241566, 2.576080, -3.486920, -3.477560, 2.030859, -1.716993, -0.740324, -0.518286, 0.362288, 0.896817, -2.199206, -1.822182, 2.367154, -1.448971, -1.599772, -1.096580, 0.993004, 0.653260, -0.671491, 0.717568, -1.749730, 0.882300, 0.545544, 0.939477, -0.028180, -0.150650, 2.800702, -1.081868, -3.135249, 1.867181, -0.191987, -0.089921, 0.836742, -0.862045, 0.157206, -1.871395, 1.630870, -2.643340, 1.155993, -0.678945, -4.972257, -1.032347, 3.255367, 1.542439, 0.316405, 0.338964, 0.083150, -0.588620, 2.126600, 0.912913, 1.070089, -0.548085, 1.786196, -2.117898, -3.047338, -2.208648, -0.510861, -1.521065, -0.831609, -0.107397, -1.319867, 2.466297, 0.964280, 3.324203, 0.223444, 2.006799, 2.260409, 2.246596, -4.018013, -0.459756, -0.211591, -0.748116, -2.855073, 1.772919, -0.252644, -1.982682, 0.638481, -0.120252, -0.715420, 2.302126, 0.558495, -2.550730, -1.559368, 1.954243, -2.258243, -2.233818, 0.454746, -3.197181, 1.830929, 1.025833, 0.981915, -3.245062, 0.856426, -0.459048, 2.647417, 0.626373, -0.966937, 2.486627, 1.492513, -0.678249, -2.824602, 0.336353, -5.551008, 0.498668, 1.011441, 0.931632, 4.466183, -1.923905, 4.601342, 1.372754, 0.979536, -0.958751, 0.684542, -1.668447, -1.649849, 2.272197, 1.227059, -2.546856, -2.696012, 1.911342, -2.901431, 0.797191, -0.370719, -2.989532, 2.695478, -0.373900, 0.093506, 0.484662, 0.046216, -1.648641, 1.950314, 0.309379, -1.438783, -0.747365, 1.076248, -2.455034, 0.432877, 3.705431, 0.649251, -3.187382, -2.226915, 2.046341, -1.840457, -0.488910, 1.123270, 0.561762, 1.653376, 1.492420, 2.585589, -3.248961, 0.369118, 
0.937500, -1.573690, -0.813338, -0.677281, -3.137667, -3.135275, -3.802757, -2.580952, 1.854707, 2.104926, 0.998068, -2.437182, -1.107159, -0.016041, 2.773834, -2.343793, -5.060995, 0.391577, -1.041517, -1.766630, 0.490442, -1.034013, 1.214932, -2.919421, -1.261513, 1.975186, -1.397579, -2.638529, -0.796104, 1.159874, 0.565980, -0.428998, -0.208762, -2.077183, 0.290564, 1.166577, 1.383020, -0.651593, -0.349747, 2.411236, -1.793843, -2.470026, 1.921746, -1.256624, 0.061629, 0.417980, -1.544235, -0.730550, -1.705746, 3.098461, -2.813811, 1.885912, -1.417104, -4.519498, -1.578978, 1.723018, -0.019390, 0.497436, 0.380834, -1.489665, -2.527890, 0.955762, 1.088877, 2.268942, -1.265554, 0.577700, -1.365334, -3.774938, -2.062041, -0.425839, -1.595894, 1.038692, -0.732824, -3.018903, 4.577686, -0.120071, 2.683090, 0.281550, 2.834313, 1.275301, 0.918532, -3.644722, -0.302774, -1.598798, -1.125924, -2.322358, 2.538483, -0.331074, -2.192155, 1.792168, -0.160474, -0.947110, 3.548159, -0.484413, -2.071482, -2.623394, 2.519123, -2.802615, -2.912223, -0.618741, -2.634498, 1.363888, 0.566116, 0.797772, -2.470037, -0.559102, -0.651736, 2.995439, -1.657440, -0.391009, 1.781061, 0.428670, -0.791713, -2.027178, 0.346546, -5.974653, 0.056407, -0.633090, -0.757027, 2.768491, -1.845169, 3.066613, 0.657483, 0.056623, 0.250112, -0.387053, -1.340993, -1.811592, 0.018962, 2.339120, -3.298321, -1.768766, 2.095486, -2.152163, 0.608715, -0.469107, -1.805877, 2.961958, -1.911314, -0.764953, -0.753009, -1.012866, -1.759786, 2.436215, -0.042672, -2.313050, 0.318004, -0.432785, -3.905291, 0.145341, 2.209765, 0.094686, -2.697941, -2.052355, 2.805619, -0.131351, -3.317584, 0.071451, 0.641047, 0.886348, 2.259876, 1.543658, -3.778441, 1.722451, 
1.250000, -2.012471, -1.697188, -0.508335, -3.525057, -3.362692, -2.301841, -2.918232, 3.401216, 1.644782, 0.269613, -2.283007, -1.122967, 0.292004, 1.513214, -2.285016, -3.609457, 1.000524, -0.868970, -2.818327, -0.197912, -3.305254, 0.823147, -2.090197, -2.157509, 2.361905, -1.445736, -1.710673, -1.669578, 2.801781, 0.897340, -0.576459, -1.164878, -1.994603, 0.534461, 1.451184, 1.683557, -0.895306, -0.878983, 4.026287, -2.355672, -3.079585, 2.498467, -0.470430, 0.815413, 0.433056, -3.193527, -1.095602, -2.084896, 0.504406, -3.226897, 1.260302, -0.709096, -3.283170, -2.009764, 1.371517, 0.377583, 1.330260, -0.295374, -1.428630, -1.718137, 1.586683, 1.739329, 0.606832, 0.123423, 0.820132, -1.120156, -4.851171, -2.073516, 1.022952, -1.442451, -0.238469, 1.307459, -2.748090, 1.806812, 0.607468, 1.614975, -0.735723, 2.800073, 1.663057, 2.183974, -2.113228, -0.105386, -2.082807, -2.084969, -0.967866, 0.786103, -0.177387, -0.775773, 0.182060, -0.088941, 0.469272, 3.269778, -0.961403, -1.295908, -2.463970, 0.874225, -1.268741, -3.380119, -1.935635, -4.191688, 1.676082, 0.709915, 1.063275, -1.610113, -0.636128, -0.895693, 2.955156, -1.523895, -0.900836, 1.990594, -0.067851, -1.397853, -2.131365, 0.127369, -5.141462, 0.165355, 0.802884, 0.658317, 1.687863, -2.160233, 2.095543, -0.517261, 0.257001, 0.526479, 2.257051, -2.003957, -1.548958, 0.595195, 2.357064, -3.685161, -0.992643, 0.467922, -0.830081, 0.230236, -1.486869, 0.286042, 1.022871, -2.782835, -0.040954, -1.337420, -1.060779, -2.154806, 1.453366, -0.351327, -2.052674, -0.755544, -2.001755, -4.111284, -0.275741, 1.154345, -0.244731, -1.627568, -1.771837, 3.037735, 0.269772, -2.499224, 0.662638, 2.473933, 1.171321, 1.471119, 1.266497, -1.815367, 2.561989, 
1.562500, -0.268819, -0.378584, 1.405361, -2.816317, -3.488303, 1.523049, 0.160504, 4.849275, 3.780036, 2.037985, -0.998339, 0.355304, 1.448559, 3.721771, -0.004986, -1.206747, 1.184850, 2.819750, -3.153776, 1.303919, -0.119035, 2.134976, 0.473646, -0.139565, 5.224210, 0.690372, -0.315104, 0.319680, 3.036888, 2.343507, 1.794390, -0.262595, -0.044529, 2.435279, 3.288220, 1.121362, 1.581317, 1.816391, 4.283734, -1.317769, -0.520441, 3.431268, 1.318022, 4.118636, 1.245922, -1.865463, 0.635905, -2.159847, 1.697033, -2.422637, 4.417467, 1.794688, -0.596036, -1.042357, 0.134517, 1.517292, 2.716979, 3.280248, -0.113322, -0.970334, 3.310499, 3.100413, 2.749471, 0.251597, 2.870364, -0.563393, -4.534337, -1.059356, 2.223514, 2.099297, 1.226497, 2.616236, -0.198896, 5.631336, 1.044053, 1.712143, 0.180842, 4.179101, 1.245394, 3.265212, 0.190544, 2.490134, -0.946088, -0.782113, -0.145356, 2.902436, 0.966900, 0.556502, 0.602776, 1.239123, 1.852207, 3.928408, 0.904747, 0.371145, 0.090595, 1.444965, -0.452335, -1.583976, 1.408420, -0.339576, 3.726375, 0.588211, 3.690960, -0.694220, -1.092061, -0.296694, 4.896379, 0.252594, 1.133771, 3.280023, 2.989156, -2.032802, 0.212324, 1.168567, -3.101851, 1.812084, 1.660244, 0.964591, 2.838376, -0.739823, 4.661400, 0.606946, 0.903058, 3.546010, 3.636934, 1.137888, -1.528328, 0.351482, 3.561532, -0.887249, 1.484286, 1.320217, -0.091739, 0.798534, 0.445138, 2.202606, 2.146894, -0.476561, 1.023926, -0.025104, 0.900342, -0.833395, 1.676876, 0.743339, -0.606141, 1.944530, -0.118271, -1.988604, 2.213822, 1.855944, 0.371358, -1.145634, 0.788527, 4.297806, 2.410947, -1.119098, 2.691202, 3.523493, -0.597966, 1.937671, 2.017291, -0.672484, 5.530129, 
1.875000, -1.318868, -0.956648, 1.567653, -3.636324, -3.359580, -0.279075, 0.776043, 3.797151, 1.444220, -0.400308, -1.908862, -1.142377, -0.825855, 2.017120, -0.607831, -2.832113, 0.547155, 1.014208, -2.040556, -0.080419, -1.108659, -1.050693, -1.723925, -1.497353, 3.787564, -0.083920, -1.733683, -1.405296, 1.591087, 0.350770, -0.577497, -1.021079, -2.543126, 0.052588, 2.731580, 0.134546, 2.735858, 0.755783, 1.936505, -2.399739, -2.981501, 1.428643, -0.068819, 4.368270, -0.624928, -2.847031, -0.995199, -2.376217, 1.520092, -3.132537, 1.965929, 0.907542, -1.451444, -2.805418, -2.811223, 0.368611, 0.980712, 0.288122, -1.385111, -2.585935, 3.340101, 1.312632, 2.741781, -0.698537, 1.036013, -1.387185, -3.414891, -2.168975, 0.840091, 1.087212, -1.386662, 0.645350, -1.457013, 0.261890, -0.292312, -0.519364, -0.947210, 3.316979, -0.189421, 1.561660, -0.058174, 0.164023, -1.451886, -0.699227, -0.712251, 0.461274, -0.089375, -1.324784, -0.728401, 0.608813, -1.908658, 2.129092, -0.994789, -0.290171, -0.992535, 1.771747, -1.297672, -3.292411, 0.008518, -3.878028, -0.601506, -2.662644, 2.672833, -1.837957, -2.526997, -1.531802, 3.656084, -1.098358, -0.655231, 1.115228, -0.027568, -2.521571, -1.043657, 0.363880, -1.964522, -0.133717, 0.299161, 0.421317, 1.543271, -2.198441, 2.119530, -3.589526, 0.807355, 3.678701, 3.143770, -0.077200, -1.877937, 0.649700, 2.528145, -0.464947, 0.395174, 0.810512, -0.041812, -0.348805, -0.526847, 0.934479, -0.303362, -2.208006, -2.058898, -0.032489, -1.464465, -1.194662, 0.358700, 0.319694, -2.277467, 0.246409, -0.915634, -3.341509, 0.293778, -1.343458, -0.215617, -1.909550, -0.288683, 3.005814, 1.925351, -2.871783, 0.847940, 2.396845, -1.641912, -0.115185, 0.780474, -4.491393, 4.800271, 
2.187500, -1.916890, -3.186690, -0.680699, -4.290621, -4.309287, 1.763161, 0.211773, 3.776338, -1.409051, -2.386026, -3.268298, -0.650067, -2.148304, 1.572540, -1.888165, -3.786886, -1.631922, -0.586500, -3.300444, -1.012182, -2.357622, -2.220920, -4.019396, -0.758522, 2.736966, -2.349972, -1.790019, -0.759117, 0.487328, -1.295226, -1.503522, -1.898643, -2.379429, -1.801416, 1.535657, -1.536231, 2.342609, -2.072525, -1.086872, -3.710957, -4.054560, 2.203240, -1.006929, 3.042830, -2.220081, -3.926376, -2.910421, -3.324520, -1.218007, -3.711333, 1.519396, 0.751536, -0.274137, -3.024168, -5.361149, -2.238140, -0.680116, -0.563563, -1.821025, -2.465024, 1.654493, -0.258535, 1.682089, -2.636403, 1.503909, -1.728554, -3.808385, -3.830413, -1.282346, -0.728157, -1.418767, 0.338038, -1.536054, -1.688794, -2.792373, -0.669266, -1.718389, 0.475366, -2.675016, 0.242812, -0.472358, -0.896340, -3.157026, -1.358162, -3.378083, -1.529510, -1.886738, -3.698564, -2.414558, -1.031690, -3.673977, -0.271116, -1.366310, -1.350901, -1.441875, -0.681194, -1.782352, -4.436393, -0.573392, -4.771827, -1.338322, -2.738022, 3.232281, -4.134832, -3.695820, -2.987063, 3.638323, -3.880890, -1.504596, 0.035211, -2.766460, -4.422816, 0.647017, 0.179493, -2.623823, -0.784901, -1.546787, -1.797250, -0.486880, -2.664200, 1.490258, -4.349170, -0.354144, 1.312123, 2.102938, -0.714895, -3.550667, -1.764424, 0.648385, -1.506084, 1.123202, -2.026463, -0.107669, -2.119862, -1.016471, -0.044830, -2.874651, -3.715941, -3.135009, -2.269610, -3.123157, -2.272421, -1.302738, -1.246346, -3.530336, -1.980153, -2.538376, -4.273272, -0.269759, -2.528028, -1.975688, -5.166325, -3.387071, 2.026505, 1.142392, -4.198260, 0.475077, 1.972834, -2.725774, -0.913342, -0.220319, -5.219542, 3.876503, 
2.500000, -0.060567, -0.709883, 0.021450, -0.364717, -1.667319, 1.854103, 1.853924, 4.552034, -0.494866, -0.158304, -1.121569, 1.274127, 0.327587, 3.652374, -0.509808, -2.390402, -0.888331, 1.200122, -1.650236, 0.890406, -0.365984, -0.995212, -2.063280, 1.982078, 4.691617, 0.167972, 1.511007, -0.710472, 0.639549, 0.158998, 0.798663, -0.921348, -1.102147, 0.619361, 4.022717, 0.466577, 3.721027, 1.056198, 0.102459, -3.033772, -2.339106, 2.852410, 0.168242, 4.180282, -0.861622, -2.570114, -1.042684, -0.921139, 0.079418, -0.630828, 2.629137, 3.012217, -0.242093, -1.246458, -2.892644, -2.458782, 0.030883, 1.375280, 0.066060, -1.082761, 3.773512, 1.641367, 3.824728, -1.034169, 3.555300, 0.037559, -2.272191, -1.165374, -0.776791, 1.731987, 0.001399, 3.002100, 2.604876, -0.108899, -0.827590, 0.375595, -0.552862, -0.158118, 1.120577, 0.961684, 0.959160, -0.176126, 0.014971, 0.855827, -1.423249, -3.191741, -0.668537, -1.182634, -0.902718, 3.463916, -1.767727, 0.914858, -0.175819, 0.183279, -0.093670, -0.367779, 1.913571, -1.982292, -1.010586, -0.950233, 1.558590, -1.944199, 5.254498, -0.768805, -2.446919, -1.671206, 4.679643, -1.538910, 0.457990, 1.413873, -0.225078, -1.972438, 2.362288, 1.650806, 0.258745, -0.629811, -0.510654, -0.921456, 1.452023, -0.818192, 2.923912, -3.045398, 2.101789, 3.104970, 2.823152, 1.554514, -0.985481, 0.209880, 1.880562, 1.142841, 1.478060, -0.444248, 1.212400, 1.599071, 0.976449, 1.742157, -1.267840, -1.451720, -0.571105, 1.602399, -0.028430, -0.911764, -1.864261, 1.374137, -1.538697, 0.542918, 0.070022, -2.456316, 2.194779, 0.542956, -0.768595, -1.984929, -1.234850, 3.820023, 2.297177, -0.749713, 1.239908, 3.435358, -0.092900, -0.130017, 1.038043, -2.587584, 5.066201, 
2.812500, 0.428630, -0.388838, 2.051357, -0.657442, -2.337180, 2.167275, 2.606304, 4.158174, -0.473138, -0.312845, 1.780286, 1.385028, 0.483532, 3.108795, -0.550824, -2.466635, -2.108362, 0.365588, -1.497587, 1.042078, -0.129534, -0.250949, -0.813830, 2.662437, 4.602994, 1.612980, 2.451131, -0.418663, 2.039207, 0.849427, 0.069476, -0.895774, -1.240818, 2.383033, 3.303784, -0.578467, 4.046954, 0.656601, -0.207721, -1.744527, -2.117915, 2.437859, 1.211211, 5.732833, -0.237293, -0.706345, -2.747457, 0.153202, -0.322987, 1.604218, 3.473681, 3.434641, 2.939853, 0.939150, -3.988652, -3.875591, 2.070189, 3.233923, -0.680949, 0.162234, 2.921888, 0.991160, 4.751425, -1.856862, 3.066287, 2.946006, -0.787145, 0.176545, 0.880984, 2.221062, 0.306392, 2.904200, 3.391314, -0.468762, 1.559189, 0.142868, 0.999690, 0.579736, 1.481295, -0.215501, 2.384575, 0.624534, 0.094866, 1.739067, 0.521453, -3.842620, -0.179157, -0.880937, -0.007698, 4.726306, -1.481656, 1.410830, -0.398170, 1.078299, 1.936298, 0.007892, 2.029538, 1.225411, 1.060764, -0.787696, 1.094417, -0.826279, 6.110150, -0.088079, -0.141743, -0.966067, 4.635759, -0.452667, 0.559430, 1.587091, -0.894572, -1.582423, 2.815351, 1.295642, 0.380632, 1.744090, 0.214139, 1.545219, 1.346921, -0.710709, 3.795983, -1.745288, 1.634809, 4.231252, 3.595552, 2.136423, -0.174629, 1.101421, 1.006905, 1.984272, 3.464449, -2.894871, 2.121152, 2.948253, 1.615304, 2.143463, -2.668535, -1.551268, 0.255677, 0.395734, -0.096240, 0.325174, -2.205692, 0.731864, -1.279908, 0.734569, -0.912888, 0.167280, 3.570329, -0.567518, -0.276225, -0.438603, -0.357408, 3.606522, 1.175717, -1.091937, 1.247110, 2.894953, -1.149297, 1.986499, 1.962237, -2.045470, 5.490517, 
